request_id,purchase_type,amount,department,request_date,approval_route,total_time_hours,return_count,rejection_reason,clarification_count,final_status
10185,IT,37780.08,IT,2026-03-05,Manager → IT → Finance → Procurement,54.55,1,,1,Одобрена
11442,Простая,13316.16,Administration,2026-03-05,Manager → Procurement,9.5,0,,1,Одобрена
14341,Простая,15165.32,IT,2026-03-05,Manager → Procurement,15.24,0,,0,Одобрена
10511,Простая,4431.73,IT,2026-03-05,Manager → Procurement,5.86,0,,0,Одобрена
11134,IT,44178.74,Marketing,2026-03-05,Manager → IT → Finance → Procurement,22.8,0,,0,Одобрена
14376,Простая,8020.32,Marketing,2026-03-05,Manager → Procurement,2.83,0,,1,Одобрена
11169,IT,69608.39,Marketing,2026-03-05,Manager → IT → Finance → Procurement,16.24,0,,0,Одобрена
10156,IT,136373.45,IT,2026-03-05,Manager → IT → Finance → Procurement,21.9,0,,0,Одобрена
14010,IT,96563.96,IT,2026-03-05,Manager → IT → Finance → Procurement,42.59,0,,0,Одобрена
14705,Простая,10305.37,Marketing,2026-03-05,Manager → Procurement,1.0,0,Недостаточно бюджета,0,Отклонена
12808,IT,132122.18,Marketing,2026-03-05,Manager → IT → Finance → Procurement,2.02,0,,0,Одобрена
12173,IT,66564.34,Finance,2026-03-05,Manager → IT → Finance → Procurement,40.29,0,,0,Одобрена
12396,Юридическая,243377.07,Operations,2026-03-05,Manager → Finance → Legal → Procurement,32.15,0,,0,Одобрена
11251,Простая,39025.11,Operations,2026-03-05,Manager → Finance → Procurement,47.31,1,,3,Одобрена
12212,Простая,23383.35,Operations,2026-03-05,Manager → Finance → Procurement,21.94,0,Некорректные данные,1,Отклонена
10112,Простая,37901.89,HR,2026-03-05,Manager → Procurement,9.61,0,,1,Одобрена
12863,Простая,28872.9,IT,2026-03-05,Manager → Procurement,5.99,0,,1,Одобрена
10916,Юридическая,446949.91,HR,2026-03-05,Manager → Finance → Legal → Procurement,94.02,0,,0,Одобрена
13873,Простая,35257.2,IT,2026-03-05,Manager → Procurement,9.56,0,Некорректные данные,0,Отклонена
11428,Простая,29652.52,Sales,2026-03-06,Manager → Procurement,9.72,0,,0,Одобрена
11645,Простая,19424.61,HR,2026-03-06,Manager → Procurement,13.22,0,,0,Одобрена
11580,Юридическая,189470.77,Administration,2026-03-06,Manager → Finance → Legal → Procurement,44.41,0,,0,Одобрена
13823,IT,122300.3,HR,2026-03-06,Manager → IT → Finance → Procurement,49.35,1,Некорректные данные,2,Отклонена
12628,Простая,11602.97,Administration,2026-03-06,Manager → Procurement,16.43,0,,1,Одобрена
14271,Юридическая,322038.38,IT,2026-03-06,Manager → Finance → Procurement → Legal,82.98,0,,0,Одобрена
13588,Простая,7956.53,Sales,2026-03-06,Manager → Procurement,10.05,0,,0,Одобрена
10476,Простая,5354.73,IT,2026-03-06,Manager → Procurement,9.0,0,,1,Одобрена
10639,IT,119785.59,IT,2026-03-06,Manager → IT → Finance → Procurement,43.28,0,,0,Одобрена
13924,Юридическая,134391.72,Marketing,2026-03-06,Manager → Finance → Legal → Procurement,83.08,0,,0,В процессе
13698,Простая,13862.64,Sales,2026-03-06,Manager → Procurement,18.9,1,,3,Одобрена
10055,IT,62401.58,Operations,2026-03-06,Manager → IT → Finance → Procurement,35.74,1,,2,Одобрена
14544,Простая,20261.97,Sales,2026-03-06,Manager → Finance → Procurement,62.9,3,,6,Одобрена
14264,IT,129315.06,Operations,2026-03-06,Manager → IT → Finance → Procurement,38.89,0,,0,Одобрена
10961,IT,174276.96,IT,2026-03-07,Manager → IT → Finance → Procurement,19.89,0,,0,Одобрена
14840,Простая,21208.75,Administration,2026-03-07,Manager → Procurement,13.6,0,,0,Одобрена
13970,Простая,23154.95,Sales,2026-03-07,Manager → Procurement,8.15,0,,0,Одобрена
12408,Простая,36092.4,HR,2026-03-07,Manager → Procurement,8.54,0,,0,Одобрена
11508,Простая,22439.62,IT,2026-03-07,Manager → Procurement,16.15,0,,0,В процессе
10429,Простая,4208.55,Administration,2026-03-07,Manager → Procurement,16.92,0,,1,Одобрена
13953,Юридическая,383324.1,Marketing,2026-03-07,Manager → Finance → Legal → Procurement,8.73,0,,0,Одобрена
11988,IT,124787.27,IT,2026-03-07,Manager → IT → Finance → Procurement,49.45,1,,1,Одобрена
10619,Простая,43732.29,HR,2026-03-07,Manager → Procurement,9.27,0,,0,Одобрена
11338,IT,79846.05,Marketing,2026-03-07,Manager → IT → Finance → Procurement,43.49,1,,3,Одобрена
14974,Юридическая,381588.0,Marketing,2026-03-07,Manager → Finance → Legal → Procurement,72.65,0,Юридические риски,0,Отклонена
11917,IT,69172.15,Marketing,2026-03-07,Manager → IT → Finance → Procurement,30.74,1,,2,Одобрена
14652,IT,205089.18,Operations,2026-03-07,Manager → IT → Finance → Procurement,43.61,0,,1,Одобрена
10387,IT,90657.35,IT,2026-03-07,Manager → IT → Finance → Procurement,32.91,0,,0,В процессе
13460,IT,146958.11,HR,2026-03-08,Manager → IT → Finance → Procurement,45.42,1,,1,Одобрена
14533,IT,223987.41,Administration,2026-03-08,Manager → IT → Finance → Procurement,52.33,1,,3,Одобрена
14753,Простая,34014.36,Marketing,2026-03-08,Manager → Procurement,10.33,0,,1,Одобрена
13757,Простая,12685.35,Marketing,2026-03-08,Manager → Procurement,18.57,0,,1,Одобрена
12323,Простая,35631.45,Sales,2026-03-08,Manager → Procurement,10.94,0,,1,Одобрена
12827,Простая,23691.21,Operations,2026-03-08,Manager → Procurement,20.07,0,,0,Одобрена
14157,Юридическая,477586.85,Sales,2026-03-08,Manager → Finance → Legal → Procurement,46.77,0,,1,Одобрена
11001,Простая,23619.33,Sales,2026-03-08,Manager → Finance → Procurement,21.35,0,Некорректные данные,0,Отклонена
11235,Простая,50000.0,Sales,2026-03-08,Manager → Procurement,2.88,0,,0,Одобрена
14750,Простая,50000.0,IT,2026-03-08,Manager → Procurement,11.12,0,,1,В процессе
12001,IT,110524.77,Finance,2026-03-08,Manager → IT → Finance → Procurement,27.19,0,,0,Одобрена
12266,Простая,27011.81,IT,2026-03-08,Manager → Procurement,12.22,0,,0,Одобрена
13292,IT,172986.2,Administration,2026-03-08,Manager → IT → Finance → Procurement,50.09,0,Технические требования не соблюдены,1,Отклонена
13385,Простая,13971.41,IT,2026-03-08,Manager → Procurement,6.32,0,,1,Одобрена
12257,Юридическая,310361.31,Sales,2026-03-08,Manager → Finance → Legal → Procurement,37.2,0,,1,Одобрена
11594,Простая,14278.07,Operations,2026-03-08,Manager → Procurement,11.53,0,,0,Одобрена
13656,Простая,44086.24,Marketing,2026-03-08,Manager → Procurement,7.49,0,,1,Одобрена
11410,IT,193984.62,Marketing,2026-03-08,Manager → IT → Finance → Procurement,41.13,1,,1,Одобрена
12619,IT,99384.43,Finance,2026-03-08,Manager → IT → Finance → Procurement,6.23,0,,1,Одобрена
13755,Простая,7335.37,IT,2026-03-08,Manager → Procurement,9.67,0,,0,Одобрена
12684,IT,88012.73,Operations,2026-03-08,Manager → IT → Finance → Procurement,31.86,0,,0,Одобрена
11852,Юридическая,413790.21,Sales,2026-03-08,Manager → Finance → Legal → Procurement,52.64,0,,0,Одобрена
10018,Простая,11563.11,Sales,2026-03-08,Manager → Procurement,5.11,0,,0,Одобрена
11646,Простая,16029.19,IT,2026-03-08,Manager → Procurement,1.97,0,,1,Одобрена
11545,Простая,32763.87,Marketing,2026-03-09,Manager → Procurement,6.3,0,Недостаточно бюджета,0,Отклонена
14787,Простая,19739.64,Marketing,2026-03-09,Manager → Procurement,10.11,0,,0,Одобрена
13890,Простая,23850.4,IT,2026-03-09,Manager → Procurement,15.21,0,,0,Одобрена
10572,IT,104210.67,IT,2026-03-09,Manager → IT → Finance → Procurement,27.31,0,,0,Одобрена
14251,Простая,41025.2,Marketing,2026-03-09,Manager → Procurement,2.68,0,,0,Одобрена
12318,IT,128396.41,Administration,2026-03-09,Manager → IT → Finance → Procurement,46.91,1,,1,Одобрена
10867,Юридическая,182093.28,Operations,2026-03-09,Manager → Legal → Finance → Procurement,58.38,0,,0,Одобрена
14349,IT,59080.7,Finance,2026-03-09,Manager → IT → Finance → Procurement,67.99,1,,3,Одобрена
12471,Простая,7512.13,IT,2026-03-09,Manager → Procurement,39.21,2,,3,В процессе
11225,Простая,19557.8,Sales,2026-03-09,Manager → Procurement,8.81,0,,1,Одобрена
11522,IT,43816.05,Sales,2026-03-09,Manager → Finance → IT → Procurement,39.32,0,,0,Одобрена
10581,Простая,11176.28,Finance,2026-03-09,Manager → Procurement,12.32,0,,0,Одобрена
12540,IT,37102.28,Marketing,2026-03-09,Manager → IT → Finance → Procurement,34.94,0,,0,Одобрена
11291,Простая,11965.99,Finance,2026-03-10,Manager → Procurement,21.27,0,,1,Одобрена
13976,Простая,22270.05,IT,2026-03-10,Manager → Procurement,6.51,0,,1,Одобрена
11183,Простая,11837.58,Operations,2026-03-10,Manager → Procurement,8.32,0,,1,Одобрена
12637,Простая,9984.12,Sales,2026-03-10,Manager → Procurement,11.82,0,,1,Одобрена
12322,Простая,42010.26,IT,2026-03-10,Manager → Procurement,12.61,0,,0,Одобрена
12651,Юридическая,347419.14,Operations,2026-03-10,Manager → Finance → Legal → Procurement,60.92,0,,0,Одобрена
10670,Простая,17036.88,Operations,2026-03-10,Manager → Procurement,2.59,0,Некорректные данные,0,Отклонена
13580,Простая,21174.86,IT,2026-03-10,Manager → Procurement,4.66,0,,0,Одобрена
10659,IT,97300.42,IT,2026-03-10,Manager → Finance → IT → Procurement,33.42,0,,0,Одобрена
14626,IT,130914.18,Finance,2026-03-10,Manager → IT → Finance → Procurement,46.2,1,,3,Одобрена
12820,Юридическая,466329.88,Sales,2026-03-10,Manager → Finance → Legal → Procurement,80.93,1,,3,Одобрена
13709,Простая,25652.5,IT,2026-03-10,Manager → Procurement,1.84,0,,1,Одобрена
11351,IT,72954.54,Operations,2026-03-10,Manager → IT → Finance → Procurement,26.49,0,,0,Одобрена
10550,Простая,15465.88,Sales,2026-03-10,Manager → Procurement,3.66,0,,0,Одобрена
10844,Простая,12387.41,HR,2026-03-10,Manager → Procurement,10.89,0,Не согласовано руководителем,0,Отклонена
11924,Простая,40422.14,Sales,2026-03-10,Manager → Procurement,4.42,0,,0,Одобрена
14774,Простая,48261.48,Sales,2026-03-10,Manager → Procurement,2.9,0,,0,Одобрена
14653,Простая,4028.47,IT,2026-03-10,Manager → Procurement,12.87,0,,0,Одобрена
14791,Простая,20364.47,Marketing,2026-03-11,Manager → Procurement,14.59,1,,3,Одобрена
14752,IT,139925.1,Operations,2026-03-11,Manager → IT → Finance → Procurement,37.04,0,,0,Одобрена
14209,Простая,9674.49,Marketing,2026-03-11,Manager → Procurement,8.11,0,,1,Одобрена
14744,Простая,6490.23,HR,2026-03-11,Manager → Procurement,8.18,0,,0,Одобрена
11667,IT,208756.59,Operations,2026-03-11,Manager → IT → Finance → Procurement,30.87,0,Недостаточно бюджета,0,Отклонена
13210,Простая,32211.1,Administration,2026-03-11,Manager → Procurement,2.53,0,,0,Одобрена
13850,Простая,9436.83,Administration,2026-03-11,Manager → Procurement,19.71,1,,1,Одобрена
13128,Простая,11939.1,Finance,2026-03-11,Manager → Procurement,30.59,2,,3,В процессе
10575,Юридическая,119828.8,Marketing,2026-03-11,Manager → Finance → Legal → Procurement,76.09,0,,1,В процессе
10348,Простая,16056.0,Finance,2026-03-11,Manager → Procurement,1.0,0,Недостаточно бюджета,0,Отклонена
12735,Простая,7434.89,Operations,2026-03-11,Manager → Procurement,1.0,0,,0,В процессе
13389,Простая,13785.32,Sales,2026-03-11,Manager → Procurement,9.45,0,,0,Одобрена
13251,Юридическая,250562.37,Sales,2026-03-12,Manager → Finance → Legal → Procurement,51.88,0,,0,Одобрена
11128,IT,36990.64,IT,2026-03-12,Manager → IT → Finance → Procurement,52.54,0,Недостаточно бюджета,1,Отклонена
12937,Простая,14017.8,Marketing,2026-03-12,Manager → Procurement,5.82,0,,0,Одобрена
12764,Простая,20784.2,Marketing,2026-03-12,Manager → Procurement,7.79,0,,1,Одобрена
13287,IT,112773.84,Sales,2026-03-12,Manager → IT → Finance → Procurement,43.12,1,,1,В процессе
12166,Простая,50000.0,Sales,2026-03-12,Manager → Procurement,1.0,0,Недостаточно бюджета,0,Отклонена
10656,Простая,9789.64,Marketing,2026-03-12,Manager → Procurement,13.93,0,,1,Одобрена
11595,IT,147251.12,Administration,2026-03-12,Manager → IT → Finance → Procurement,52.02,2,,5,Одобрена
10726,Простая,13525.32,Operations,2026-03-12,Manager → Procurement,10.69,0,,0,Одобрена
10780,Юридическая,277894.95,IT,2026-03-12,Manager → Finance → Legal → Procurement,66.76,0,Некорректные данные,0,Отклонена
12361,IT,214937.71,Sales,2026-03-12,Manager → IT → Finance → Procurement,63.56,1,,2,Одобрена
11224,IT,163884.96,IT,2026-03-12,Manager → IT → Finance → Procurement,35.81,0,,1,Одобрена
13479,Юридическая,100000.0,Marketing,2026-03-12,Manager → Finance → Legal → Procurement,77.53,0,,0,Одобрена
12161,Простая,5573.86,HR,2026-03-13,Manager → Finance → Procurement,16.45,0,,0,Одобрена
12688,IT,56164.02,Finance,2026-03-13,Manager → IT → Finance → Procurement,11.52,0,,0,Одобрена
11342,IT,300000.0,Administration,2026-03-13,Manager → IT → Finance → Procurement,35.5,0,,0,В процессе
